"LOCATION","INDICATOR","SUBJECT","MEASURE","FREQUENCY","TIME","Value","Flag Codes"
"EST","AVWAGE","TOT","USD","A","2010",22595.5562784258,
"EST","AVWAGE","TOT","USD","A","2011",22118.4279276287,
"EST","AVWAGE","TOT","USD","A","2012",22388.3168852041,
"EST","AVWAGE","TOT","USD","A","2013",22930.8926775993,
"EST","AVWAGE","TOT","USD","A","2014",24139.564366295,
"EST","AVWAGE","TOT","USD","A","2015",25273.9260627654,
"EST","AVWAGE","TOT","USD","A","2016",26653.1222367728,
"EST","AVWAGE","TOT","USD","A","2017",27263.6172027734,
"EST","AVWAGE","TOT","USD","A","2018",28748.7409352655,
"EST","AVWAGE","TOT","USD","A","2019",30440.840317568,
"EST","AVWAGE","TOT","USD","A","2020",32258.8981868105,
"EST","AVWAGE","TOT","USD","A","2021",33359.5804615547,
"ISR","AVWAGE","TOT","USD","A","1995",28904.6106275021,
"ISR","AVWAGE","TOT","USD","A","1996",31420.8506684063,
"ISR","AVWAGE","TOT","USD","A","1997",32400.2290650556,
"ISR","AVWAGE","TOT","USD","A","1998",33666.9969849777,
"ISR","AVWAGE","TOT","USD","A","1999",34276.7319207372,
"ISR","AVWAGE","TOT","USD","A","2000",35394.1219179783,
"ISR","AVWAGE","TOT","USD","A","2001",35909.0336020116,
"ISR","AVWAGE","TOT","USD","A","2002",34567.9263587489,
"ISR","AVWAGE","TOT","USD","A","2003",33386.773176385,
"ISR","AVWAGE","TOT","USD","A","2004",32908.7699291286,
"ISR","AVWAGE","TOT","USD","A","2005",33016.053420711,
"ISR","AVWAGE","TOT","USD","A","2006",33943.3480858471,
"ISR","AVWAGE","TOT","USD","A","2007",34275.2524298075,
"ISR","AVWAGE","TOT","USD","A","2008",33538.4019606905,
"ISR","AVWAGE","TOT","USD","A","2009",32722.9162794302,
"ISR","AVWAGE","TOT","USD","A","2010",32680.6061791519,
"ISR","AVWAGE","TOT","USD","A","2011",32989.1706922976,
"ISR","AVWAGE","TOT","USD","A","2012",33548.9218358043,
"ISR","AVWAGE","TOT","USD","A","2013",33679.1613755743,
"ISR","AVWAGE","TOT","USD","A","2014",33923.4263260554,
"ISR","AVWAGE","TOT","USD","A","2015",34930.6524789801,
"ISR","AVWAGE","TOT","USD","A","2016",36289.2635242133,
"ISR","AVWAGE","TOT","USD","A","2017",37407.5652916184,
"ISR","AVWAGE","TOT","USD","A","2018",38465.1374609517,
"ISR","AVWAGE","TOT","USD","A","2019",39268.2235001398,
"ISR","AVWAGE","TOT","USD","A","2020",39353.8921410135,
"ISR","AVWAGE","TOT","USD","A","2021",42089.1424095793,
"SVN","AVWAGE","TOT","USD","A","1994",25207.0455553887,
"SVN","AVWAGE","TOT","USD","A","1995",25207.0455553887,
"SVN","AVWAGE","TOT","USD","A","1996",26459.6011261777,
"SVN","AVWAGE","TOT","USD","A","1997",27870.4734461173,
"SVN","AVWAGE","TOT","USD","A","1998",28212.7925498313,
"SVN","AVWAGE","TOT","USD","A","1999",28739.6296048061,
"SVN","AVWAGE","TOT","USD","A","2000",29483.2454249327,
"SVN","AVWAGE","TOT","USD","A","2001",30688.4931353496,
"SVN","AVWAGE","TOT","USD","A","2002",30771.2460835148,
"SVN","AVWAGE","TOT","USD","A","2003",31409.6560099091,
"SVN","AVWAGE","TOT","USD","A","2004",32926.9093066936,
"SVN","AVWAGE","TOT","USD","A","2005",34181.349450385,
"SVN","AVWAGE","TOT","USD","A","2006",35319.4086273818,
"SVN","AVWAGE","TOT","USD","A","2007",36108.5231895105,
"SVN","AVWAGE","TOT","USD","A","2008",36657.4970958273,
"SVN","AVWAGE","TOT","USD","A","2009",36967.9265746708,
"SVN","AVWAGE","TOT","USD","A","2010",38037.14061914,
"SVN","AVWAGE","TOT","USD","A","2011",37921.5828593934,
"SVN","AVWAGE","TOT","USD","A","2012",36799.1684560581,
"SVN","AVWAGE","TOT","USD","A","2013",36197.1054311931,
"SVN","AVWAGE","TOT","USD","A","2014",36916.2554032508,
"SVN","AVWAGE","TOT","USD","A","2015",37694.0158456837,
"SVN","AVWAGE","TOT","USD","A","2016",39153.0820366117,
"SVN","AVWAGE","TOT","USD","A","2017",39871.8830712952,
"SVN","AVWAGE","TOT","USD","A","2018",40572.501927233,
"SVN","AVWAGE","TOT","USD","A","2019",41765.5550072932,
"SVN","AVWAGE","TOT","USD","A","2020",43211.8348866488,
"SVN","AVWAGE","TOT","USD","A","2021",44084.0518868672,
"OECD","AVWAGE","TOT","USD","A","1990",38055.8189610195,
"OECD","AVWAGE","TOT","USD","A","1991",38303.6944085182,
"OECD","AVWAGE","TOT","USD","A","1992",39107.5705723559,
"OECD","AVWAGE","TOT","USD","A","1993",39168.6196101939,
"OECD","AVWAGE","TOT","USD","A","1994",39306.2868373411,
"OECD","AVWAGE","TOT","USD","A","1995",39431.1165945757,
"OECD","AVWAGE","TOT","USD","A","1996",39857.7714025133,
"OECD","AVWAGE","TOT","USD","A","1997",40588.8698341584,
"OECD","AVWAGE","TOT","USD","A","1998",41554.8805757689,
"OECD","AVWAGE","TOT","USD","A","1999",42546.2413031658,
"OECD","AVWAGE","TOT","USD","A","2000",43452.9985404859,
"OECD","AVWAGE","TOT","USD","A","2001",43904.3358249174,
"OECD","AVWAGE","TOT","USD","A","2002",44081.4173903695,
"OECD","AVWAGE","TOT","USD","A","2003",44473.6258561842,
"OECD","AVWAGE","TOT","USD","A","2004",45107.2965988104,
"OECD","AVWAGE","TOT","USD","A","2005",45457.4844413695,
"OECD","AVWAGE","TOT","USD","A","2006",45901.8790586739,
"OECD","AVWAGE","TOT","USD","A","2007",46484.8278045887,
"OECD","AVWAGE","TOT","USD","A","2008",46386.8269529322,
"OECD","AVWAGE","TOT","USD","A","2009",46687.8083737238,
"OECD","AVWAGE","TOT","USD","A","2010",46838.0830262384,
"OECD","AVWAGE","TOT","USD","A","2011",47023.3244454562,
"OECD","AVWAGE","TOT","USD","A","2012",47047.1907275255,
"OECD","AVWAGE","TOT","USD","A","2013",47179.4769073602,
"OECD","AVWAGE","TOT","USD","A","2014",47551.0815269513,
"OECD","AVWAGE","TOT","USD","A","2015",48374.33156422,
"OECD","AVWAGE","TOT","USD","A","2016",48699.7128287016,
"OECD","AVWAGE","TOT","USD","A","2017",49076.2038162041,
"OECD","AVWAGE","TOT","USD","A","2018",49641.1846796428,
"OECD","AVWAGE","TOT","USD","A","2019",50429.2087137604,
"OECD","AVWAGE","TOT","USD","A","2020",50987.8611298003,
"OECD","AVWAGE","TOT","USD","A","2021",52436.2886714881,
"ISL","AVWAGE","TOT","USD","A","1990",40451.5437994458,
"ISL","AVWAGE","TOT","USD","A","1991",43732.544067242,
"ISL","AVWAGE","TOT","USD","A","1992",42216.3748797001,
"ISL","AVWAGE","TOT","USD","A","1993",39984.9790272728,
"ISL","AVWAGE","TOT","USD","A","1994",40789.8215155023,
"ISL","AVWAGE","TOT","USD","A","1995",41772.2783260771,
"ISL","AVWAGE","TOT","USD","A","1996",43096.2723115926,
"ISL","AVWAGE","TOT","USD","A","1997",44924.1625285365,
"ISL","AVWAGE","TOT","USD","A","1998",49578.6257260685,
"ISL","AVWAGE","TOT","USD","A","1999",51897.6028496081,
"ISL","AVWAGE","TOT","USD","A","2000",53488.2024784892,
"ISL","AVWAGE","TOT","USD","A","2001",53078.5631775108,
"ISL","AVWAGE","TOT","USD","A","2002",54603.9763372715,
"ISL","AVWAGE","TOT","USD","A","2003",53217.255783535,
"ISL","AVWAGE","TOT","USD","A","2004",56431.0478289554,
"ISL","AVWAGE","TOT","USD","A","2005",60808.0904897415,
"ISL","AVWAGE","TOT","USD","A","2006",64006.9673652845,
"ISL","AVWAGE","TOT","USD","A","2007",65929.0337568241,
"ISL","AVWAGE","TOT","USD","A","2008",58445.6484487622,
"ISL","AVWAGE","TOT","USD","A","2009",49479.0609752294,
"ISL","AVWAGE","TOT","USD","A","2010",50917.6417549352,
"ISL","AVWAGE","TOT","USD","A","2011",53077.5654071639,
"ISL","AVWAGE","TOT","USD","A","2012",52802.632657995,
"ISL","AVWAGE","TOT","USD","A","2013",53607.2716495334,
"ISL","AVWAGE","TOT","USD","A","2014",54368.3356056534,
"ISL","AVWAGE","TOT","USD","A","2015",57962.6164979757,
"ISL","AVWAGE","TOT","USD","A","2016",62493.6799826106,
"ISL","AVWAGE","TOT","USD","A","2017",68447.6880210392,
"ISL","AVWAGE","TOT","USD","A","2018",72338.2934656177,
"ISL","AVWAGE","TOT","USD","A","2019",71578.0959430844,
"ISL","AVWAGE","TOT","USD","A","2020",68671.1182802012,
"ISL","AVWAGE","TOT","USD","A","2021",72434.3967461246,
"NZL","AVWAGE","TOT","USD","A","1990",31660.9187127744,
"NZL","AVWAGE","TOT","USD","A","1991",30411.8277513284,
"NZL","AVWAGE","TOT","USD","A","1992",31755.3879595814,
"NZL","AVWAGE","TOT","USD","A","1993",32576.016273991,
"NZL","AVWAGE","TOT","USD","A","1994",33152.5948138865,
"NZL","AVWAGE","TOT","USD","A","1995",33002.9313500258,
"NZL","AVWAGE","TOT","USD","A","1996",33546.2847363621,
"NZL","AVWAGE","TOT","USD","A","1997",34498.9427399535,
"NZL","AVWAGE","TOT","USD","A","1998",33933.2874190345,
"NZL","AVWAGE","TOT","USD","A","1999",33509.1420812718,
"NZL","AVWAGE","TOT","USD","A","2000",33642.5092297529,
"NZL","AVWAGE","TOT","USD","A","2001",34280.3555386947,
"NZL","AVWAGE","TOT","USD","A","2002",34913.8071302882,
"NZL","AVWAGE","TOT","USD","A","2003",36207.9021146818,
"NZL","AVWAGE","TOT","USD","A","2004",37475.9096587013,
"NZL","AVWAGE","TOT","USD","A","2005",38109.7749927121,
"NZL","AVWAGE","TOT","USD","A","2006",38343.4199808892,
"NZL","AVWAGE","TOT","USD","A","2007",40583.4676383447,
"NZL","AVWAGE","TOT","USD","A","2008",40112.6657837923,
"NZL","AVWAGE","TOT","USD","A","2009",40602.6317997811,
"NZL","AVWAGE","TOT","USD","A","2010",41047.8213936899,
"NZL","AVWAGE","TOT","USD","A","2011",41016.4429427918,
"NZL","AVWAGE","TOT","USD","A","2012",41902.3771568275,
"NZL","AVWAGE","TOT","USD","A","2013",41340.6066042718,
"NZL","AVWAGE","TOT","USD","A","2014",41502.7204932509,
"NZL","AVWAGE","TOT","USD","A","2015",42250.9746441188,
"NZL","AVWAGE","TOT","USD","A","2016",43625.3734649386,
"NZL","AVWAGE","TOT","USD","A","2017",43925.3135321211,
"NZL","AVWAGE","TOT","USD","A","2018",45023.2405072775,
"NZL","AVWAGE","TOT","USD","A","2019",46392.5392108538,
"NZL","AVWAGE","TOT","USD","A","2020",47307.7114696062,
"NZL","AVWAGE","TOT","USD","A","2021",48341.9414442587,
"LVA","AVWAGE","TOT","USD","A","1996",10110.4532204327,
"LVA","AVWAGE","TOT","USD","A","1997",10586.9250149202,
"LVA","AVWAGE","TOT","USD","A","1998",10908.2571549111,
"LVA","AVWAGE","TOT","USD","A","1999",11356.92497968,
"LVA","AVWAGE","TOT","USD","A","2000",11952.8587994388,
"LVA","AVWAGE","TOT","USD","A","2001",12342.4954363813,
"LVA","AVWAGE","TOT","USD","A","2002",11965.5272371276,
"LVA","AVWAGE","TOT","USD","A","2003",12821.3905233299,
"LVA","AVWAGE","TOT","USD","A","2004",13938.3053483259,
"LVA","AVWAGE","TOT","USD","A","2005",16211.8169180076,
"LVA","AVWAGE","TOT","USD","A","2006",17875.8210684078,
"LVA","AVWAGE","TOT","USD","A","2007",22038.6621590304,
"LVA","AVWAGE","TOT","USD","A","2008",22739.7616280151,
"LVA","AVWAGE","TOT","USD","A","2009",20534.8961910302,
"LVA","AVWAGE","TOT","USD","A","2010",19741.5881612345,
"LVA","AVWAGE","TOT","USD","A","2011",19056.4928032489,
"LVA","AVWAGE","TOT","USD","A","2012",19829.5778082838,
"LVA","AVWAGE","TOT","USD","A","2013",20778.2140028567,
"LVA","AVWAGE","TOT","USD","A","2014",22171.8853342179,
"LVA","AVWAGE","TOT","USD","A","2015",24024.6237612681,
"LVA","AVWAGE","TOT","USD","A","2016",25433.6296565194,
"LVA","AVWAGE","TOT","USD","A","2017",26345.5375603119,
"LVA","AVWAGE","TOT","USD","A","2018",27314.6375651587,
"LVA","AVWAGE","TOT","USD","A","2019",28502.9611527097,
"LVA","AVWAGE","TOT","USD","A","2020",29766.2602191824,
"LVA","AVWAGE","TOT","USD","A","2021",31866.3329446303,
"LTU","AVWAGE","TOT","USD","A","1995",10861.1725642774,
"LTU","AVWAGE","TOT","USD","A","1996",12115.1150509205,
"LTU","AVWAGE","TOT","USD","A","1997",13386.4651153634,
"LTU","AVWAGE","TOT","USD","A","1998",14620.2024766071,
"LTU","AVWAGE","TOT","USD","A","1999",15266.6379499069,
"LTU","AVWAGE","TOT","USD","A","2000",15329.511189487,
"LTU","AVWAGE","TOT","USD","A","2001",16183.7999779649,
"LTU","AVWAGE","TOT","USD","A","2002",17275.9876911724,
"LTU","AVWAGE","TOT","USD","A","2003",19139.0313916393,
"LTU","AVWAGE","TOT","USD","A","2004",21237.7830846305,
"LTU","AVWAGE","TOT","USD","A","2005",23461.4330902689,
"LTU","AVWAGE","TOT","USD","A","2006",26867.6125573044,
"LTU","AVWAGE","TOT","USD","A","2007",28618.8163339111,
"LTU","AVWAGE","TOT","USD","A","2008",29141.9355123783,
"LTU","AVWAGE","TOT","USD","A","2009",25306.0612620084,
"LTU","AVWAGE","TOT","USD","A","2010",25402.0987018501,
"LTU","AVWAGE","TOT","USD","A","2011",25920.3621395774,
"LTU","AVWAGE","TOT","USD","A","2012",26353.3139518509,
"LTU","AVWAGE","TOT","USD","A","2013",27351.4448979638,
"LTU","AVWAGE","TOT","USD","A","2014",28595.329792727,
"LTU","AVWAGE","TOT","USD","A","2015",30467.7372336004,
"LTU","AVWAGE","TOT","USD","A","2016",32035.1965639638,
"LTU","AVWAGE","TOT","USD","A","2017",33883.7045713347,
"LTU","AVWAGE","TOT","USD","A","2018",35432.3941917102,
"LTU","AVWAGE","TOT","USD","A","2019",37817.5394886739,
"LTU","AVWAGE","TOT","USD","A","2020",40154.6601877245,
"LTU","AVWAGE","TOT","USD","A","2021",42575.884401412,
